date,date_raw,author,rating,title,text,product_slug,product_url,image_url
2016-07-05,5. Juli 2016,Thomas,5.0,Wirklich Perfekt,Auch für mich als Anfänger wirklich das perfekte Diabolo. Schon nach kurzer Einübung schon gute Fortschritte und erste Tricks möglich.,diabolo-circus-orange-das-perfekte,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-fuer-profis/henrys-circus-diabolos/diabolo-circus-orange-das-perfekte.html,https://www.jugglux.ch/media/image/ef/ca/c5/diabolo-circus-orange-das-perfekte-233426-20251_600x600.jpg
2016-06-28,28. Juni 2016,tanja,5.0,rainbowmaker,Super schön! Prombte Lieferung!!!,rainbowmaker-mit-kristall,https://www.jugglux.ch/experimente-und-magie/physikspiele-und-co/optisches-und-beobachten/rainbowmaker-mit-kristall.html,https://www.jugglux.ch/media/image/e3/4e/77/rainbow-maker-mit-swarovski-kristall-229914-20174_600x600.jpg
2016-06-27,27. Juni 2016,Sandra,5.0,Bin sehr zufrieden!,Ich finde die preis leistung super!,bravo-stick-pro-flowerstick-pepita,https://www.jugglux.ch/jonglieren-und-artistik/flowersticks-devilsticks-buugeng/lunastix-und-flowersticks/bravo-stick-pro-flowerstick-pepita.html,https://www.jugglux.ch/media/image/17/25/5a/bravo-stick-pro-flowerstick-pepita-234783-37345_600x600.jpg
2016-06-25,25. Juni 2016,Sibler Rolf,2.5,Farbwürfel,Ich finde die Farbunterschiede zu weig deutlich (blau/violet und orange/rot),farbwuerfel-aus-holz-16mm,https://www.jugglux.ch/spiele-und-geschenke/wuerfel-fuer-spiele/wuerfel-mit-farbflaechen/farbwuerfel-aus-holz-16mm.html,https://www.jugglux.ch/media/image/68/3c/8a/farbwurfel-aus-holz-16mm-220609-32064_600x600.jpg
2016-06-21,21. Juni 2016,Martin Aegerter,5.0,Yoyo halter von yoyo factory,Sehr genal. Absolut stabil. Man hat das yoyo schnell zur hand und schnell wieder im halter. Super erfindung. Lohnt sich,yoyofactory-yoyo-halter,https://www.jugglux.ch/outdoor-und-freizeit/yoyo-shop/zubehoer-fuer-yoyos/yoyofactory-yoyo-halter.html,https://www.jugglux.ch/media/image/e8/30/89/yoyofactory-yoyo-halter-236440-35376_600x600.jpg
2016-06-19,19. Juni 2016,Michalak Malgorzata,5.0,Bravo Lunastik,,bravo-lunastick-elements-carbon,https://www.jugglux.ch/jonglieren-und-artistik/flowersticks-devilsticks-buugeng/lunastix-und-flowersticks/bravo-lunastick-elements-carbon.html,https://www.jugglux.ch/media/image/f8/8a/25/37592_600x600.jpg
2016-06-15,15. Juni 2016,Bräm,5.0,"Wunderschöner Käfer, er wird bestimmt viele Kinderaugen leuchten lassen",,marienkaefer-dreht-an-der-tischkante,https://www.jugglux.ch/kurioses-und-kultiges/aufzieh-objekte/aufzieh-objekte-aus-metall/marienkaefer-dreht-an-der-tischkante.html,https://www.jugglux.ch/media/image/29/eb/6d/marienkafer-dreht-an-der-tischkante-219070-20850_600x600.jpg
2016-06-15,15. Juni 2016,Bräm,5.0,Wunderschöne Melodie,,musikdose-mit-melodie-zauberfloete-glockenspiel,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/klassische-melodien/musikdose-mit-melodie-zauberfloete-glockenspiel.html,https://www.jugglux.ch/media/image/f8/f6/dc/musikdose-mit-melodie-zauberflote-glockenspiel-216742-30501_600x600.jpg
2016-06-15,15. Juni 2016,pini,4.0,lustiger nachmittag,Das croquet spiel ist sehr amüsant. Habens im park aufgebaut wos hebungen und senkungen hat. Nur zu empfehlen. Kritikpunkt tragenetz dürfte gerne etwas grösser und stabiler sein. Bei den holzkugeln gibt schnell schlagabdrücke (einkerbungen),croquet-spiel-fuer-4-spieler,https://www.jugglux.ch/outdoor-und-freizeit/outdoor-und-gartenspiele/krocket-und-croquet/croquet-spiel-fuer-4-spieler.html,https://www.jugglux.ch/media/image/8a/98/79/croquet-spiel-fur-4-spieler-237129-38218_600x600.jpg
2016-06-14,14. Juni 2016,Gaby Aebischer,5.0,Bewertung,,wuerfel-mit-fragewoerter-when-what-who-why-how-where,https://www.jugglux.ch/spiele-und-geschenke/wuerfel-fuer-spiele/sprachwuerfel/wuerfel-mit-fragewoerter-when-what-who-why-how-where.html,https://www.jugglux.ch/media/image/60/d8/26/wurfel-mit-frageworter-when-what-who-why-how-where-2-38076_600x600.png
2016-06-14,14. Juni 2016,Gaby Aebischer,5.0,Bewertung,,wuerfel-mit-englischen-pronomen,https://www.jugglux.ch/spiele-und-geschenke/wuerfel-fuer-spiele/sprachwuerfel/wuerfel-mit-englischen-pronomen.html,https://www.jugglux.ch/media/image/fd/21/18/wurfel-mit-englischen-pronomen-223207-38056_600x600.jpg
2016-06-13,13. Juni 2016,Burkhalter,5.0,Ich würde sofort wieder eines bestellen.,"Wir haben sehr viel Spass mit dem Diabolo, da es sehr gut dreht und die Tricks lernt man schneller.",diabolo-mit-kugellager-vision-free-blau,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-mit-kugellager/diabolo-vision-free/diabolo-mit-kugellager-vision-free-blau.html,https://www.jugglux.ch/media/image/a1/ea/4d/diabolo-mit-kugellager-vision-free-blau-234217-32025_600x600.jpg
2016-06-08,8. Juni 2016,Imfeld,5.0,Tolles Spiel für unterwegs,"Dieses Würfelspiel ist total handlich, passt in jede Tasche und kann somit gut unterwegs gespielt werden. Es macht Spass und bereits kleine Kinder so ab ca. 4-jährig spielen gerne mit! Ein Glücksspiel für alt und jung.",warum-immer-ich-klein-blau,https://www.jugglux.ch/spiele-und-geschenke/brettspiele/wuerfelspiele/warum-immer-ich-klein-blau.html,https://www.jugglux.ch/media/image/cd/27/43/warum-immer-ich-klein-blau-220761-32542_600x600.jpg
2016-06-05,5. Juni 2016,Laurin,5.0,"Das Diabolo dreht so schnell und flink, die Tricks gehen ganz leicht.",,diabolo-mit-kugellager-vision-free-blau,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-mit-kugellager/diabolo-vision-free/diabolo-mit-kugellager-vision-free-blau.html,https://www.jugglux.ch/media/image/a1/ea/4d/diabolo-mit-kugellager-vision-free-blau-234217-32025_600x600.jpg
2016-06-05,5. Juni 2016,Finnja,5.0,Leicht und stabile Schnur...,,diabolo-stabset-alu-henrys-gruen,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-zubehoer/diabolo-handstaebe/diabolo-stabset-alu-henrys-gruen.html,https://www.jugglux.ch/media/image/9f/46/cd/diabolo-stabset-alu-henrys-grun-234428-33694_600x600.jpg
2016-06-05,5. Juni 2016,Finnja,5.0,Die Tricks lerne ich mit diesem Diaboli ganz schnell!,,diabolo-mit-kugellager-vision-free-gruen,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-mit-kugellager/diabolo-vision-free/diabolo-mit-kugellager-vision-free-gruen.html,https://www.jugglux.ch/media/image/d1/ee/1b/diabolo-mit-kugellager-vision-free-grun-234226-32026_600x600.jpg
2016-06-02,2. Juni 2016,Susanne Bächtold,5.0,Der perfekte Jonglierball,"Liegt angenehm in der Hand (Material), ist gut greifbar, nicht knallhart und doch fest und in schönen Farben erhältlich.",jonglierball-beanbag-110g-rot-uni,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/jonglierbaelle-zum-trainieren/jonglierball-beanbag-110g/jonglierball-beanbag-110g-rot-uni.html,https://www.jugglux.ch/media/image/74/2b/fb/jonglierball-beanbag-110g-rot-uni-233618-20485_600x600.jpg
2016-06-01,1. Juni 2016,Willy Hofmann,4.5,"Immer wieder faszinierend, gut geeignet für den Tageslichtprojektor",Könnte ein paar Zentimeter grösser sein,rattleback-wackelstein-aendert-die-drehrichtung,https://www.jugglux.ch/experimente-und-magie/physikspiele-und-co/kreisel-und-gyroscope/rattleback-wackelstein-aendert-die-drehrichtung.html,https://www.jugglux.ch/media/image/ea/de/ce/rattleback-andert-die-drehrichtung-230203-31330_600x600.jpg
2016-06-01,1. Juni 2016,Willy Hofmann,5.0,Papierbastelbogen von einem Formel 1 Auto. Für mich das Non-plus Ultra in der heutigen kurzlebigen Zeit.,,modellbogen-formel-1-rennauto,https://www.jugglux.ch/experimente-und-magie/bastelbogen-und-modellbogen/modellbogen/modellbogen-formel-1-rennauto.html,https://www.jugglux.ch/media/image/8a/06/fb/modellbogen-formel-1-rennauto-230387-33421_600x600.jpg
2016-05-30,30. Mai 2016,Sandra steinger,5.0,"Schnelle lieferung, tolles produkt","Tolles und preiswertes produkt. Die kids haben sehr viel spass. Die lieferung war super schnell.
Vielen dank",junior-juggling-balls-guenstiges-set-mit-3-jonglierbaellen,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/jonglierbaelle-zum-trainieren/jonglierball-beanbag-60g/junior-juggling-balls-guenstiges-set-mit-3-jonglierbaellen.html,https://www.jugglux.ch/media/image/g0/73/35/junior-juggling-balls-gunstiges-set-mit-3-jonglierballen-32339_600x600.jpg
2016-05-27,27. Mai 2016,Baer,5.0,toller Experimentierkasten,"Ein toller Experimentierkasten mit den unterschiedlichsten Experimenten zum Thema Licht und Farben. Sehr gut geeignet für die Schule, aber auch für die Familie.",licht-und-farben-experimentierkasten,https://www.jugglux.ch/experimente-und-magie/bau-und-experimentierkasten/kraul-lernspielzeug/licht-und-farben-experimentierkasten.html,https://www.jugglux.ch/media/image/d4/b5/13/licht-und-farben-experimentierkasten-230094-21815_600x600.jpg
2016-05-27,27. Mai 2016,Claudia,5.0,Wahnsinn was alles in der Schachtel steckt..,,mini-bastelbogen-in-zuendholzschachtel-schweiz,https://www.jugglux.ch/experimente-und-magie/bastelbogen-und-modellbogen/mini-bastelbogen/mini-bastelbogen-in-zuendholzschachtel-schweiz.html,https://www.jugglux.ch/media/image/54/bd/3e/mini-bastelbogen-in-zundholzschachtel-schweiz-230287-32010_600x600.jpg
2016-05-27,27. Mai 2016,Claudia,5.0,Wirklich Mini aber supi für die Handtasche,,mini-4-gewinnt-spiel,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/krimskrams/mini-4-gewinnt-spiel.html,https://www.jugglux.ch/media/image/42/c3/b4/mini-4-gewinnt-spiel-218550-38176_600x600.jpg
2016-05-27,27. Mai 2016,Claudia,2.5,Wenig Motive und leider 1/3 kaputt bei Lieferung,,zungentattoos-beutel-mit-25-tattoos,https://www.jugglux.ch/kurioses-und-kultiges/nostalgie-und-klassiker/nostalgische-spielereien/zungentattoos-beutel-mit-25-tattoos.html,https://www.jugglux.ch/media/image/a5/70/75/31132_600x600.jpg
2016-05-27,27. Mai 2016,melanie,5.0,toller Effekt- ganz unkompliziert,,verrueckte-wuerfel-schwarz-weiss,https://www.jugglux.ch/experimente-und-magie/zauberartikel-shop/zaubertricks-mit-wuerfeln/verrueckte-wuerfel-schwarz-weiss.html,https://www.jugglux.ch/media/image/cb/35/1b/verruckte-wurfel-schwarz-weiss-229970-21249_600x600.jpg
2016-05-26,26. Mai 2016,Säschu,5.0,Diabolo,"Das Diabolo mit Kugellager ist Top.
Schnelle Liferung!",diabolo-circus-free-kugellager-diabolo-schwarz,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-mit-kugellager/freilauf-diabolos-circus-free/diabolo-circus-free-kugellager-diabolo-schwarz.html,https://www.jugglux.ch/media/image/a3/db/43/diabolo-circus-free-kugellager-diabolo-schwarz-234194-31932_600x600.jpg
2016-05-25,25. Mai 2016,Max Weber,5.0,Spirale,Sehr guter und speditiver Service.,spirale-micro-twist,https://www.jugglux.ch/outdoor-und-freizeit/windspiele/windspiele-spiralen/spirale-micro-twist.html,https://www.jugglux.ch/media/image/5a/ff/1f/spirale-micro-twist-235717-20983_600x600.jpg
2016-05-23,23. Mai 2016,Sonja,5.0,Super,,bravo-lunastick-elements-fire,https://www.jugglux.ch/jonglieren-und-artistik/flowersticks-devilsticks-buugeng/lunastix-und-flowersticks/bravo-lunastick-elements-fire.html,https://www.jugglux.ch/media/image/67/d0/06/bravo-lunastick-elements-fire-234816-37593_600x600.jpg
2016-05-23,23. Mai 2016,Holenweger Anita,5.0,Es macht Spass es läuft wie geschmiert!!!,,diabolo-mit-kugellager-vision-free-gruen,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-mit-kugellager/diabolo-vision-free/diabolo-mit-kugellager-vision-free-gruen.html,https://www.jugglux.ch/media/image/d1/ee/1b/diabolo-mit-kugellager-vision-free-grun-234226-32026_600x600.jpg
2016-05-10,10. Mai 2016,Hans-Peter Spinnler,5.0,Einwandfrei,Ausgezeichnete Qualität zu einem fairen Preis mit ultraschneller Lieferung. Einfach perfekt !,led-diabolo-light-set-mit-handstaeben,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/leuchtdiabolo/led-diabolo/led-diabolo-light-set-mit-handstaeben.html,https://www.jugglux.ch/media/image/47/ff/e1/led-diabolo-light-set-mit-handstaben-234253-32370_600x600.jpg
2016-05-10,10. Mai 2016,Regina Rudin,5.0,witziges Mitbringsel,Wurde als Wettbewerbspreis bei einem Klassenwettbewerb eingesetzt und ist gut angekommen,radiergummi-zahnputz-2er-set,https://www.jugglux.ch/spiele-und-geschenke/schreiben-malen-zeichnen/lustige-radiergummis/radiergummi-zahnputz-2er-set.html,https://www.jugglux.ch/media/image/6b/8b/51/radiergummi-zahnputz-2er-set-222752-37385_600x600.jpg
2016-05-09,9. Mai 2016,Yves Dietrich,5.0,"Alles bestens, immer gerne wieder",,unicorn-eclipse-pro-dartboard,https://www.jugglux.ch/spiele-und-geschenke/gesellschaftsspiele/dart-und-dart-zubehoer/unicorn-eclipse-pro-dartboard.html,https://www.jugglux.ch/media/image/0b/94/6b/unicorn-eclipse-pro-dartboard-222954-37742_600x600.jpg
2016-05-09,9. Mai 2016,Brand Jolanda,3.5,"""Bravo Stick Pro-Flowerstick-Reggae""",,bravo-stick-pro-flowerstick-dandelion,https://www.jugglux.ch/jonglieren-und-artistik/flowersticks-devilsticks-buugeng/lunastix-und-flowersticks/bravo-stick-pro-flowerstick-dandelion.html,https://www.jugglux.ch/media/image/62/aa/76/bravo-stick-pro-flowerstick-dandelion-234784-37364_600x600.jpg
2016-05-09,9. Mai 2016,Brand Jolanda,3.5,"""Bravo Stick Pro-Flowerstick-Reggae""",,bravo-stick-pro-flowerstick-reggae,https://www.jugglux.ch/jonglieren-und-artistik/flowersticks-devilsticks-buugeng/lunastix-und-flowersticks/bravo-stick-pro-flowerstick-reggae.html,https://www.jugglux.ch/media/image/9d/42/f9/bravo-stick-pro-flowerstick-reggae-234786-37366_600x600.jpg
2016-05-07,7. Mai 2016,Antenen,5.0,sehr gut,,diabolo-circus-free-kugellager-diabolo-schwarz,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-mit-kugellager/freilauf-diabolos-circus-free/diabolo-circus-free-kugellager-diabolo-schwarz.html,https://www.jugglux.ch/media/image/a3/db/43/diabolo-circus-free-kugellager-diabolo-schwarz-234194-31932_600x600.jpg
2016-05-07,7. Mai 2016,Antenen,5.0,sehr gut,,diabolo-circus-free-kugellager-diabolo-tuerkis,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-mit-kugellager/freilauf-diabolos-circus-free/diabolo-circus-free-kugellager-diabolo-tuerkis.html,https://www.jugglux.ch/media/image/cc/26/46/diabolo-circus-free-kugellager-diabolo-turkis-234192-31930_600x600.jpg
2016-05-03,3. Mai 2016,Danielle Zemp,5.0,Cooles Teil,Geschenk für einen Profi - kam gut an =),ultimate-frisbee-weiss-logo-regenbogen,https://www.jugglux.ch/outdoor-und-freizeit/frisbee-und-bumerang/ultimate-frisbees-175g/ultimate-frisbee-weiss-logo-regenbogen.html,https://www.jugglux.ch/media/image/90/b8/41/ultimate-frisbee-weiss-logo-regenbogen-236532-36035_600x600.jpg
2016-05-03,3. Mai 2016,Nadine M.,5.0,Super Blubberblasen,"Natürlich kann man Seifenblasenwasser auch selber machen. Aber mit diesem Pustefixwasser werden die Blasen ganz sicher viiiiel besser. Grosse, kleine, viele miteinander oder einzelne Blasen schweben bunt glitzernd über die erstaunten und lachenden Kinder hinweg.",pustefix-nachfuellflasche-1000ml,https://www.jugglux.ch/kurioses-und-kultiges/seifenblasen-pustefix-und-zauberseife/pustefix-seifenblasen/pustefix-nachfuellflasche-1000ml.html,https://www.jugglux.ch/media/image/ed/c6/17/20914_600x600.jpg
2016-05-02,2. Mai 2016,Melanie,5.0,Stilsicher,Stilsicherer Keeper passend zum Spielklassiker Tip Kick.,tipp-kick-star-torhueter-gelb,https://www.jugglux.ch/spiele-und-geschenke/gesellschaftsspiele/tipp-kick-und-subbuteo/tipp-kick-star-torhueter-gelb.html,https://www.jugglux.ch/media/image/59/f5/a2/tipp-kick-star-torhuter-gelb-220130-30044_600x600.jpg
2016-05-02,2. Mai 2016,Melanie,5.0,Klassiker,Tolle Bälle passend zu DEM Spielklassiker für alle Fussballfans.,tipp-kick-baelle-set-mit-5-stk,https://www.jugglux.ch/spiele-und-geschenke/gesellschaftsspiele/tipp-kick-und-subbuteo/tipp-kick-baelle-set-mit-5-stk.html,https://www.jugglux.ch/media/image/cf/1e/71/tipp-kick-balle-set-mit-5-stk-220107-21844_600x600.jpg
2016-05-02,2. Mai 2016,Melanie,5.0,Cooler Spassartikel!!!,Super !!!,finger-monsters-in-verschiedenen-farben,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/krimskrams/finger-monsters-in-verschiedenen-farben.html,https://www.jugglux.ch/media/image/53/85/88/finger-monsters-in-verschiedenen-farben-217938-38083_600x600.jpg
2016-04-26,26. April 2016,Tanja,5.0,macht riesen Spass,,diabolo-mit-kugellager-vision-free-gruen,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-mit-kugellager/diabolo-vision-free/diabolo-mit-kugellager-vision-free-gruen.html,https://www.jugglux.ch/media/image/d1/ee/1b/diabolo-mit-kugellager-vision-free-grun-234226-32026_600x600.jpg
2016-04-25,25. April 2016,schicke,5.0,super geschenk,,malen-und-bauen-flugzeug-flying-cats,https://www.jugglux.ch/experimente-und-magie/bau-und-experimentierkasten/verschiedene-bausaetze/malen-und-bauen-flugzeug-flying-cats.html,https://www.jugglux.ch/media/image/20/b4/64/malen-und-bauen-flugzeug-flying-cats-230801-37359_600x600.jpg
2016-04-25,25. April 2016,s.l.,2.0,Steckblumen,"Sind sehr klein, aber recht stabil.",steckblumen-in-dose,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/krimskrams/steckblumen-in-dose.html,https://www.jugglux.ch/media/image/c0/bd/74/steckblumen-in-dose-216867-31720_600x600.jpg
2016-04-22,22. April 2016,Nils Mosimann,4.5,Mega spektakulär,Ich bin begeistert. Es sieht sehr spektakulär aus und deine Zuschauer wird es umhauen,feuer-springseil-von-gora-mit-gliederkette,https://www.jugglux.ch/jonglieren-und-artistik/feuerartikel-und-zubehoer/feuer-specials/feuer-springseil-von-gora-mit-gliederkette.html,https://www.jugglux.ch/media/image/7d/e2/be/feuer-springseil-von-gora-mit-gliederkette-234183-31847_600x600.jpg
2016-04-21,21. April 2016,Jan Baumgartner,5.0,Top of the Sticks,Die Balance dieses Fantasticks ist unübertroffen.Von allen Sticks der mit Abstand ausgewogenste..Für das spielen mit der Hand ( ohne 2 zusätzliche Sticks) empfehle ich den Stick in der kurzen Ausführung ( 42 cm). Dieser ist ein bisschen schonender für die Muskeln und es lassen sich ein bisschen einfachere Tricks damit machen da man schneller in den Spin reinkommt.. Ansonsten 1 A Produkt..,flowerstick-kakadou-uv-glow-goastab-50cm,https://www.jugglux.ch/jonglieren-und-artistik/flowersticks-devilsticks-buugeng/lunastix-und-flowersticks/flowerstick-kakadou-uv-glow-goastab-50cm.html,https://www.jugglux.ch/media/image/1f/b4/4c/flowerstick-kakadou-uv-glow-goastab-50cm-234529-35066_600x600.jpg
2016-04-18,18. April 2016,Michael Müller,4.0,Gut verarbeitet,"Obschon ich am Anfang Zweifel hatte, dass die Farbe schnell abnutzt kann ich nur positives berichten. Der Ball hat eine flache und griffige Oberfläche. Einzig das Gewicht ist ein bisschen höher als ich es eingeschätzt hatte.",stageball-80mm-glitter-gold,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/jonglierbaelle-aus-kunststoff/stagebaelle-80mm/stageball-80mm-glitter-gold.html,https://www.jugglux.ch/media/image/54/4d/4b/stageball-80mm-glitter-gold-234458-34406_600x600.jpg
2016-04-17,17. April 2016,Giulia,5.0,Sehr gut,Die farbe ist sehr schön sie liegen gut in der hand und haben eine gute qualität,devilstick-handstaebe-12mm-gruen,https://www.jugglux.ch/jonglieren-und-artistik/flowersticks-devilsticks-buugeng/zubehoer-und-handstaebe/devilstick-handstaebe-12mm-gruen.html,https://www.jugglux.ch/media/image/7a/b1/71/devilstick-handstabe-12mm-grun-234058-30583_600x600.jpg
2016-04-17,17. April 2016,Giulia,4.5,Sehr gut,Die handstäbe liegen gut in der hand und haben eine gute qualität,devilstick-handstaebe-14mm-pink,https://www.jugglux.ch/jonglieren-und-artistik/flowersticks-devilsticks-buugeng/zubehoer-und-handstaebe/devilstick-handstaebe-14mm-pink.html,https://www.jugglux.ch/media/image/05/32/45/devilstick-handstabe-14mm-pink-233413-20223_600x600.jpg
2016-04-17,17. April 2016,Giulia,5.0,Sehr gut,Die qualität des devil stick ist sehr gut,devilstick-fluo-gruen,https://www.jugglux.ch/jonglieren-und-artistik/flowersticks-devilsticks-buugeng/devilsticks-fluo/devilstick-fluo-gruen.html,https://www.jugglux.ch/media/image/43/2e/24/devilstick-fluo-grun-233399-20209_600x600.jpg
2016-04-14,14. April 2016,Tiziano,2.5,Kugeln sind zu hart,"Die Kugeln sind aus Hartgummi und weil sie auch ein gewisses Gewicht haben, wird es schmerzhaft wenn sie auf den Schienbein oder auf einem empfindlicheren Bereich auftreffen! ;-)",contact-poi-pro-orange,https://www.jugglux.ch/jonglieren-und-artistik/poi-leuchtpoi-levistick-und-zubehoer/contact-poi-und-flags/contact-poi-pro-orange.html,https://www.jugglux.ch/media/image/e8/b3/de/Contact-Poi-Pro-orange_600x600.jpg
2016-04-11,11. April 2016,Litscher Daniela,5.0,"schnelle Lieferung, tolles Produkt","Rundum zufrieden mit Lieferung, Zahlungsart f. Erstbesteller, übersichtliche Homepage",musikdose-mit-melodie-entry-of-gladiators-einzug-der-gladiatoren,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/klassische-melodien/musikdose-mit-melodie-entry-of-gladiators-einzug-der-gladiatoren.html,https://www.jugglux.ch/media/image/0c/c7/53/musikdose-mit-melodie-entry-of-gladiators-einzug-der-gladiatoren-32862_600x600.jpg
2016-04-11,11. April 2016,Tsc,5.0,Super,Der bär fand grossen anklang bei den kids!,pustefix-zauberbaer,https://www.jugglux.ch/kurioses-und-kultiges/seifenblasen-pustefix-und-zauberseife/pustefix-seifenblasen/pustefix-zauberbaer.html,https://www.jugglux.ch/media/image/69/c3/f3/pustefix-zauberbar-216662-21569_600x600.jpg
2016-04-05,5. April 2016,Julian Schenk,4.0,cool,"Gute Scheibe, für den gebrauch in der Freizeit und im Training gut zu gebrauchen!
Frisbee-Club Flying Colors Oberkirch",ultimate-frisbee-weiss-logo-regenbogen,https://www.jugglux.ch/outdoor-und-freizeit/frisbee-und-bumerang/ultimate-frisbees-175g/ultimate-frisbee-weiss-logo-regenbogen.html,https://www.jugglux.ch/media/image/90/b8/41/ultimate-frisbee-weiss-logo-regenbogen-236532-36035_600x600.jpg
2016-03-28,28. März 2016,Bächli,5.0,Gute Wahl des Geschenkes und sehr freundliche Bedienung am Telefon,"Ich bin sehr sehr zurfrieden. Eine sehr geduldige und freundliche Dame am Telefon hat mich hervorragend bedient. Sogar auf den Wunsch mein Geschenk für meinen Götti-Buben einzupacken wurde eingegangen. UND das Geschenk war am nächsten Tag schon bei mir.
Vielen Dank.",vertikaltuch-16-m-blau,https://www.jugglux.ch/jonglieren-und-artistik/artistik-medien-und-zirkusartikel/vertikaltuecher/vertikaltuch-16-m-blau.html,https://www.jugglux.ch/media/image/6a/a7/56/vertikaltuch-16-m-blau-233968-20933_600x600.jpg
2016-03-25,25. März 2016,Severina,5.0,Super shop!,Dieser Artikel funktioniert super!. Auch mit der Lieferung bin ich sehr zufrieden. Habe am Sonntagabend bestellt und am Dienstag kam es schon an. Wirklich super!,fantastick-babu-neon-50cm-ohne-handstaebe-der-flowerstick,https://www.jugglux.ch/jonglieren-und-artistik/flowersticks-devilsticks-buugeng/lunastix-und-flowersticks/fantastick-babu-neon-50cm-ohne-handstaebe-der-flowerstick.html,https://www.jugglux.ch/media/image/ef/5e/ce/fantastick-babu-neon-50cm-ohne-handstabe-der-flowerstick-32794_600x600.jpg
2016-03-22,22. März 2016,Manuela Hitz,4.5,Mein bald 16 jähriger Sohn ist richtig süchtig nach Diabolo Kunststücken,,diabolo-finesse-gruen-das-professionelle,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-fuer-profis/mrbabache-finesse-diabolos/diabolo-finesse-gruen-das-professionelle.html,https://www.jugglux.ch/media/image/87/7f/bb/diabolo-finesse-grun-das-professionelle-233449-20280_600x600.jpg
2016-03-20,20. März 2016,Claudio Abächerli,4.0,Handliche und stabile Streobrille zur Betrachtung von kleinen Sterobilder (und -Dias),"Klein, handlich, stabil jedoch nicht kratzfest (Linsen aus Plasik). Damit kann man sehr gut Stereobilder ""für die Betrachtung mit parallelen Augen"" anschauen wie man u.A. in chemische Zeitschriften und Bücher findet, oder eben alte Stereobilder. Da der Fokus relativ nah liegt, eignet sich die Lorgnette nur für relativ kleine Vorlagen (bis ca 6x6 cm). Damit lassen sich auch Sterodias betrachten, sofern diese auf eine von hinten beleuchtete Mattscheibe gelegt werden. Im Notfall kann man die Dias auch vor einem PC-Bildschirm mit weissem Hintergrund halten: funktioniert ebenfalls. Damit konnte ich z.B. Verascope Stereodias aus den 1920'er Jahren betrachten (4x4 cm mit 2,5 cm Zwischenraum), wobei wegen dem relativ grossen Abstand zwischen den Bildern die Lorgnette etwa 14 cm von der Vorlage gehalten werden muss, also and der Grenze des Bereichs, wo man noch scharf sehen kann. Bei 4x4 cm Vorlagen mit nur einigen mm Zwischenraum ist der Effekt sehr gut, die Schärfe ebenfalls.
Für die Betrachtung von Vorlagen, die ""mit gekreuzten Augen"" anzusehen sind, nicht geeignet, da Links-und Rechtbsild ja vertauscht sind und somit einen falschen 3D Eindruck entsteht.",stereo-lorgnette,https://www.jugglux.ch/experimente-und-magie/physikspiele-und-co/optisches-und-beobachten/stereo-lorgnette.html,https://www.jugglux.ch/media/image/3b/db/d7/stereo-lorgnette-230587-35164_600x600.jpg
2016-03-20,20. März 2016,Claudio Abächerli,4.5,Gute Papierbrille für Rot-Cyan Anaglyphen (aus schwarzweiss und aus farbigen Bilder),"Papierbrillen sind naturgemäss weder besonders robust noch mit guten Tragkomfort, doch sind dies Brillen ziemlich stabil. Sie eignen sich hervorragend zur Betrachtung von Rot-Cyan Anaglyphen, sowohl aus schwarz-weiss wie auch aus farbigen Bilder, auf Papier aber auch am Bildschirm. Solche Anaglyphen kann man z.B. mit der Freeware Programm ""AnaglyphMaker"" selber herstellen. Damit kann man auch Rot-Grün Anaglyphen betrachten, nicht gut geeignet für Rot-Blau Anaglyphen",cyan,https://www.jugglux.ch/experimente-und-magie/physikspiele-und-co/3d-brillen/3d-brille-aus-papier-rot/cyan.html,https://www.jugglux.ch/media/image/a8/5b/9d/3d-brille-aus-papier-rot-cyan-230436-33749_600x600.jpg
