date,date_raw,author,rating,title,text,product_slug,product_url,image_url
2019-06-23,23. Juni 2019,Happy Productions,1.0,Deckt nicht gut ab,"Von einer Augenbinde erwarte ich, dass man nichts mehr sieht. Durch die schlechte und unbequeme Passform kann man immer durchschielen.",augenbinde-mit-klettverschluss,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/krimskrams/augenbinde-mit-klettverschluss.html,https://www.jugglux.ch/media/image/d8/87/27/augenbinde-mit-klettverschluss-218354-41397_600x600.jpg
2019-06-23,23. Juni 2019,Happy Productions,3.0,Super für Animationen,Laut und gut. Schade fällt schon nach dem ersten Gebrauch das Bändeli ab...,triller-pfeife-aus-metall-sportpfeife,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/instrumente-und-pfeifen/triller-pfeife-aus-metall-sportpfeife.html,https://www.jugglux.ch/media/image/a8/40/94/triller-pfeife-aus-metall-sportpfeife-216687-21738_600x600.jpg
2019-06-23,23. Juni 2019,Happy Productions,5.0,Tiptop,"Eignet sich gut für den gebrauch von Animationen, um Material in Sicherheit zu halten :)",4-pylone-orange-weisse-kegel,https://www.jugglux.ch/outdoor-und-freizeit/outdoor-und-gartenspiele/gartenspiele/4-pylone-orange-weisse-kegel.html,https://www.jugglux.ch/media/image/3b/e0/ea/4-pylone-orange-weisse-kegel-237352-39329_600x600.jpg
2019-06-23,23. Juni 2019,Happy Productions,5.0,Super,"Schlauch gewechselt. Fährt wieder tadellos :)
Cool habt ihr so viel Verschiedenes im Angebot.",einrad-schlauch-fuer-20-zoll-raeder-20-x-1.75-av,https://www.jugglux.ch/outdoor-und-freizeit/einrad-und-zubehoer/einrad-schlauch/einrad-schlauch-fuer-20-zoll-raeder-20-x-1.75-av.html,https://www.jugglux.ch/media/image/97/ca/f2/einrad-schlauch-fur-20-zoll-rader-236202-32996_600x600.jpg
2019-06-23,23. Juni 2019,Happy Productions,3.0,Achtung!,Geht sehr schnell kaputt. Nicht ohne Beaufsichtigung spielen lassen. Habe einen gelben geliefert gekriegt und nicht einen blauen. Finde den Adler auf jugglux.ch am schönsten vom Design her (da kriegt man sogar eine kleine Pyramide mit dazu). Ansonsten ist der Effekt sehr sehr schön und die Faszination bei den Leuten sehr toll :),magischer-spielvogel-der-balance-bird,https://www.jugglux.ch/experimente-und-magie/physikspiele-und-co/diverse-physikalische-spiele/magischer-spielvogel-der-balance-bird.html,https://www.jugglux.ch/media/image/b9/c6/d5/magischer-spielvogel-der-balance-bird-230088-21750_600x600.jpg
2019-06-20,20. Juni 2019,Junker,3.0,Tolle Geschenkidee!,Etwas laut im Geräusch (für Kleinkinder) und eher kurze Laufzeit. Verarbeitung und Gestaltung sehr schön.,auto-aus-blech-mit-wendemechanik,https://www.jugglux.ch/kurioses-und-kultiges/nostalgie-und-klassiker/blechspielzeug/auto-aus-blech-mit-wendemechanik.html,https://www.jugglux.ch/media/image/83/02/68/auto-aus-blech-mit-wendemechanik-217273-35491_600x600.jpg
2019-06-20,20. Juni 2019,Rohner,5.0,"Einrad, super Qualität, Lieferung effizient",,qu-ax-luxus-einrad-20-zoll-die-stabilen-orange,https://www.jugglux.ch/outdoor-und-freizeit/einrad-und-zubehoer/20-zoll-einraeder-qu-ax/qu-ax-luxus-einrad-20-zoll-die-stabilen-orange.html,https://www.jugglux.ch/media/image/06/09/ac/qu-ax-luxus-einrad-20-zoll-die-stabilen-orange-237157-38381_600x600.jpg
2019-06-18,18. Juni 2019,N. Tribelhorn,4.0,Schirmhut,"Schöner Schirmhut, war als Gag gedacht. Einzig zu bemängeln ist, dass das Stoffmuster/Farben nicht mit dem Foto bei der Artikelbestellung übereinstimmt.",schirmhut-umbrella-hat,https://www.jugglux.ch/spiele-und-geschenke/geschenkideen/geschenke-fuer-auf-reisen/schirmhut-umbrella-hat.html,https://www.jugglux.ch/media/image/65/5f/4c/schirmhut-umbrella-hat-223080-37966_600x600.jpg
2019-06-17,17. Juni 2019,Matthias Müller,5.0,echt schönes Puzzle,"Sehr schönes Puzzle, welches man (fast) nur mit logischen Überlegungen lösen kann. Schöner bzw. schlauer Mechanismus, welcher auch nach dem dritten Mal noch Spass macht!",cast-level-4-donuts,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/cast-knobelspiele-metall/cast-level-4-donuts.html,https://www.jugglux.ch/media/image/e5/cd/25/cast-level-4-donuts-221665-34837_600x600.jpg
2019-06-17,17. Juni 2019,Matthias Müller,3.0,Viel Geld für (relativ) wenig Knobelei,"Sehr schön verarbeitete Figur, aber es gibt genau einen einzigen Mechanismus, den man verstehen muss (oder mit ein wenig Glück gehts sogar auch), das wars. Bei anderen cast-puzzles bekomme ich wesentlich mehr puzzlespass für weniger geld.",cast-chess-puzzles-bishop-level-2-schachfigur-laeufer,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/cast-knobelspiele-metall/cast-chess-puzzles-bishop-level-2-schachfigur-laeufer.html,https://www.jugglux.ch/media/image/50/29/32/cast-chess-puzzles-bishop-level-2-schachfigur-laufer-2-40548_600x600.jpg
2019-06-16,16. Juni 2019,mario gio aloise,5.0,Perfekter Service - Top Artikel zu fairem Preis,Wir sind mit Ihrem Service und dem Produkt top zufrieden. Gerne wieder.,cyan,https://www.jugglux.ch/experimente-und-magie/physikspiele-und-co/3d-brillen/3d-brille-aus-papier-rot/cyan.html,https://www.jugglux.ch/media/image/a8/5b/9d/3d-brille-aus-papier-rot-cyan-230436-33749_600x600.jpg
2019-06-15,15. Juni 2019,Andi,2.5,Easy Cake ;),Level 4 past so ist ein gutes Puzzle welches einem zum denken anspornt. Qualität wie gewohnt von Cast Puzzels tip top!,cast-level-4-cake,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/cast-knobelspiele-metall/cast-level-4-cake.html,https://www.jugglux.ch/media/image/84/ca/6a/cast-level-4-cake-223800-39158_600x600.jpg
2019-06-15,15. Juni 2019,Andi,5.0,Zu leicht!,"Verarbeitung ist genial es fühlt sich wunderbar an! Aber es ist kein 5 Sterne Puzzle.. Würde dem maximal eine 3 Sterne Wertung geben. Unter 5min gelöst und zusammengebaut. Cake Puzzle ist wesentlich kniffliger.
Schönnes Produkt wird sich auch gut in der Sammlung machen. Aber Schwirigkeitsgrad zu hoch angesetzt.",cast-level-5-marble,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/cast-knobelspiele-metall/cast-level-5-marble.html,https://www.jugglux.ch/media/image/2e/b4/45/cast-level-5-marble-220187-30124_600x600.jpg
2019-06-14,14. Juni 2019,Willms,4.5,Tip Top,,carambole-handwischer,https://www.jugglux.ch/spiele-und-geschenke/gesellschaftsspiele/carambole-brett-und-zubehoer/carambole-handwischer.html,https://www.jugglux.ch/media/image/99/77/4f/carambole-handwischer-221603-34387_600x600.jpg
2019-06-12,12. Juni 2019,Vögele Kultur Zentrum,5.0,Schüttelgesicht,Alles in einwandfreiem Zustand und sehr schnelle Lieferung.,schuettelgesicht-nasenspiel,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/krimskrams/schuettelgesicht-nasenspiel.html,https://www.jugglux.ch/media/image/bd/d6/52/schuttelgesicht-nasenspiel-216952-33074_600x600.jpg
2019-06-11,11. Juni 2019,Janette,5.0,Regenbogen Stab,Sehr gut! Schnelle Lieferung . Farbreflexe sind sehr schön und dezent wird ev. im Bild bisschen farbiger dargestellt aber für uns passt es so. Online bestellt tiptop. Sehr empfehlenswert ein Besuch im Shop! Danke für den freundlichen Empfang!,flow-wand-original-levitation-stick-metallic-short-string,https://www.jugglux.ch/jonglieren-und-artistik/poi-leuchtpoi-levistick-und-zubehoer/levisticks-flow-wand/flow-wand-original-levitation-stick-metallic-short-string.html,https://www.jugglux.ch/media/image/f8/b7/fe/flow-wand-original-levitation-stick-metallic-234244-32126_600x600.jpg
2019-06-10,10. Juni 2019,Katy,5.0,Perfect,,carrom-brett-mango,https://www.jugglux.ch/spiele-und-geschenke/gesellschaftsspiele/carambole-brett-und-zubehoer/carrom-brett-mango.html,https://www.jugglux.ch/media/image/21/49/c3/carrom-brett-mango-223594-38816_600x600.jpg
2019-06-06,6. Juni 2019,Dario,4.0,Tolles Knobelspiel,"Echt schön und knifflig. Brauchte mich knapp 1 Stunde zum auseinander nehmen. In den Ursprung zurückversetzen konnte ich es nicht ohne Hilfe. Das Klingen des Metalls macht Spass und wirkt hochwertig, aber die schwarze Farbe löst sich ziemlich schnell beim herumprobieren.",cast-level-6-quartett,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/cast-knobelspiele-metall/cast-level-6-quartett.html,https://www.jugglux.ch/media/image/fc/8e/ac/cast-level-6-quartett-220204-30141_600x600.jpg
2019-06-06,6. Juni 2019,Dario,2.5,Verarbeitung mangelhaft,"Tolles Rätsel, aber die Box ist leider nicht so schön verarbeitet, wie auf dem Foto. Die Querbalken sind versetzt aufgeklebt und zum Teil nicht gut genug geleimt. Die Box selber ist auch etwas schief.",trickkiste-aus-holz-natur,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/geduldspiele-aus-holz/trickkiste-aus-holz-natur.html,https://www.jugglux.ch/media/image/7f/fa/e9/trickkiste-aus-holz-natur-221325-34027_600x600.jpg
2019-06-05,5. Juni 2019,Burger Snjezana,5.0,Jellybal Banane,Gutes Produkt für das Handtraining,jellyball-banane,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/gag-baelle-und-spezial-baelle/jellyball-banane.html,https://www.jugglux.ch/media/image/ca/4e/d2/jellyball-banane-218784-42406_600x600.jpg
2019-06-03,3. Juni 2019,Timo,5.0,Super,Der Stick hat eine gute Länge und ist perfekt für das drehen in der Hand. Mein Stick kam zweifarbig - Sieht sehr schön aus!,flowerstick-kakadou-uv-glow-goastab-50cm,https://www.jugglux.ch/jonglieren-und-artistik/flowersticks-devilsticks-buugeng/lunastix-und-flowersticks/flowerstick-kakadou-uv-glow-goastab-50cm.html,https://www.jugglux.ch/media/image/1f/b4/4c/flowerstick-kakadou-uv-glow-goastab-50cm-234529-35066_600x600.jpg
2019-06-02,2. Juni 2019,Hansruedi Jucker,5.0,"Einfach Cool, schnelle Lieferung!",,chemie-experimentierkasten-wissenschaftslabor-chemie,https://www.jugglux.ch/experimente-und-magie/bau-und-experimentierkasten/verschiedene-bausaetze/chemie-experimentierkasten-wissenschaftslabor-chemie.html,https://www.jugglux.ch/media/image/2d/11/e1/chemie-experimentierkasten-wissenschaftslabor-chemie-2311-39032_600x600.jpg
2019-06-02,2. Juni 2019,Ismael Stürm,5.0,Top Animationsstelzen,,gipserstelzen-arbeitsstelzen-xl-60-100cm-bis-120kg,https://www.jugglux.ch/jonglieren-und-artistik/artistik-medien-und-zirkusartikel/handwerker-stelzen/gipserstelzen-arbeitsstelzen-xl-60-100cm-bis-120kg.html,https://www.jugglux.ch/media/image/c2/66/10/gipserstelzen-arbeitsstelzen-xl-60-100cm-bis-120kg-234672-36820_600x600.jpg
2019-06-01,1. Juni 2019,Mani Keller,5.0,"Super Qualität,schnelle Lieferung, gerne wieder",Empfehlenswert (Jugglux und Artikel),scopa-karten-100-plastik-rot-napoletanische-spielkarten,https://www.jugglux.ch/spiele-und-geschenke/kartenspiele/scopa-karten/scopa-karten-100-plastik-rot-napoletanische-spielkarten.html,https://www.jugglux.ch/media/image/8b/1a/c8/scopa-karten-100-plastik-rot-napoletanische-spielkarten-41881_600x600.jpg
2019-04-30,30. April 2019,Jimena,5.0,perfekt,wurde sofort geliefert,pustefix-5l-nachfuellbidon-gebrauchsfertige-seifenblasen-fluessigkeit,https://www.jugglux.ch/kurioses-und-kultiges/seifenblasen-pustefix-und-zauberseife/pustefix-seifenblasen/pustefix-5l-nachfuellbidon-gebrauchsfertige-seifenblasen-fluessigkeit.html,https://www.jugglux.ch/media/image/16/dd/d6/pustefix-5l-nachfullbidon-gebrauchsfertige-pustefix-flussigkeit-34890_600x600.jpg
2019-04-28,28. April 2019,Margrit,5.0,Zahlen Schiebepuzzle,"Tolles Preis-Leistungsverhältnis, werde mit dem Puzzle wieder in meine Kindheit zurückversetzt :-))",zahlen-schiebepuzzle,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/diverse-geduldspiele/zahlen-schiebepuzzle.html,https://www.jugglux.ch/media/image/0c/e9/1d/zahlen-schiebepuzzle-229703-30467_600x600.jpg
2019-04-26,26. April 2019,Beat Stocker,5.0,Ist genau das was ich gesucht habe,"Eventuell etwas mehr weisse an Lager haben das war das Problem Würfel sind normal weiss
Aber klar sind dadurch auch heikler.",schaumstoff-wuerfel-mit-punkten-groesse-25mm,https://www.jugglux.ch/spiele-und-geschenke/wuerfel-fuer-spiele/wuerfel-mit-6-flaechen/schaumstoff-wuerfel-mit-punkten-groesse-25mm.html,https://www.jugglux.ch/media/image/d2/5b/dc/schaumstoff-wurfel-mit-punkten-grosse-25mm-223154-38038_600x600.jpg
2019-04-23,23. April 2019,Claudia,5.0,Kugellager Diabolo,"Sehr schnelle Abwicklung, alles einwandfrei und zu unserer vollsten Zufriedenheit!",diabolo-circus-free-kugellager-diabolo-blau,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-mit-kugellager/freilauf-diabolos-circus-free/diabolo-circus-free-kugellager-diabolo-blau.html,https://www.jugglux.ch/media/image/33/9d/7f/diabolo-circus-free-kugellager-diabolo-blau-234197-31935_600x600.jpg
2019-04-20,20. April 2019,rakovic perica,5.0,lob,"Die Karten haben sehr gute Qualität, die Bestellung kommt schnell an. Ich habe auf dieser seite viele Produkte entdeckt , aber die karten sind die Besten!",bicycle-karten-standard,https://www.jugglux.ch/experimente-und-magie/zauberartikel-shop/bicycle-karten/bicycle-karten-standard.html,https://www.jugglux.ch/media/image/c4/dc/ae/bicycle-karten-standard-231404-40352_600x600.jpg
2019-04-20,20. April 2019,Andreas,5.0,Super,Alles bestens. Macht Spass.,kururin-standard-holz-natur,https://www.jugglux.ch/outdoor-und-freizeit/fidget-toys/flip-und-fidget-stick/kururin-standard-holz-natur.html,https://www.jugglux.ch/media/image/e7/ec/af/kururin-standard-holz-natur-238384-40653_600x600.jpg
2019-04-19,19. April 2019,Meshe,5.0,"Sehr gut verarbeitet, läuft einwandfrei. Nicht nur die Kinder haben ihre Freude daran!",,marienkaefer-dreht-an-der-tischkante,https://www.jugglux.ch/kurioses-und-kultiges/aufzieh-objekte/aufzieh-objekte-aus-metall/marienkaefer-dreht-an-der-tischkante.html,https://www.jugglux.ch/media/image/29/eb/6d/marienkafer-dreht-an-der-tischkante-219070-20850_600x600.jpg
2019-04-11,11. April 2019,Bianca,5.0,Bewertung zum Biege stift,"Genau so wie beschrieben.. ein perfektes Geschenk für die Einschulung oder soo.
einfach ein klassiker!",biege-bleistifte-set-mit-4-stk,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/krimskrams/biege-bleistifte-set-mit-4-stk.html,https://www.jugglux.ch/media/image/77/08/02/biege-bleistifte-set-mit-4-stk-218067-38665_600x600.jpg
2019-04-11,11. April 2019,Bianca,4.0,Bewertung zum Tamagotchi,"JA da kommen Kindheits--Erinnerungen hoch.. leider ist die Beschriftung nicht auf deutsch und es sieht nicht sehr qualitativ aus... naja aber das macht der Preis wieder gut. wir haben es noch nicht getestet daher kann ich nicht mehr dazu sagen da es verschenkt wird.
-unser gerät ist orange.",tamagotchi-das-virtuelle-haustier,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/krimskrams/tamagotchi-das-virtuelle-haustier.html,https://www.jugglux.ch/media/image/8f/5f/06/tamagotchi-das-virtuelle-haustier-219957-41646_600x600.jpg
2019-04-11,11. April 2019,Bianca,5.0,Bewertung zum Bubbleschwert,Ja genau so wie beschrieben hab eines bestellt die Farbe ist orange und der Griff Blau. es funktioniert und die Kinder freuen sich .,seifenblasenschwert-pustefix-das-bubbleschwert,https://www.jugglux.ch/kurioses-und-kultiges/seifenblasen-pustefix-und-zauberseife/pustefix-seifenblasen/seifenblasenschwert-pustefix-das-bubbleschwert.html,https://www.jugglux.ch/media/image/67/34/8c/Seifenblasenschwert-Pustefix-Das-Bubbleschwert-400164869381038191_600x600.jpg
2019-04-11,11. April 2019,Bianca,5.0,Bewertung zum Gummiball,"Na also der Artikel ist genau so wie Beschrieben, die Farben sind schön kräftig.. und er springt .:-)
der Versand wahr extrem schnell. super! habe 5 bestellt und pink,gelb und orange erhalten",gumpiball-color-3cm-glow-in-the-dark,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/gumpi-baelle-und-flummis/gumpiball-color-3cm-glow-in-the-dark.html,https://www.jugglux.ch/media/image/8d/2d/74/gumpiball-neon-color-3cm-218535-42016_600x600.jpg
2018-07-30,30. Juli 2018,D'Amico,5.0,Diabolo Jazz das mittlere,Gutes Gewicht /Größe für Anfänger /Kinder,diabolo-jazz-violette-das-mittlere,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-fuer-kinder/diabolo-jazz/diabolo-jazz-violette-das-mittlere.html,https://www.jugglux.ch/media/image/8c/79/35/diabolo-jazz-violette-das-mittlere-233464-20295_600x600.jpg
2018-07-24,24. Juli 2018,David,5.0,Unterhaltsames kleines Geduldspiel,"Ein einfaches, günstiges Knobbelspiel, das sich gut für den Zeitvertreib zwischendurch eignet. Das gilt auch für alle anderen Mini Holz Geduldspiele von Bartl. Idealerweise hat man gleich eine Sammlung davon und so findet jeder etwas, das er noch nicht kennt.",der-indische-seiltrick-mini-holz-geduldspiel,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/mini-holz-geduldspiele/der-indische-seiltrick-mini-holz-geduldspiel.html,https://www.jugglux.ch/media/image/06/83/ba/der-indische-seiltrick-mini-holz-geduldspiel-221549-34354_600x600.jpg
2018-07-20,20. Juli 2018,Marianne Näf,4.0,Für Verliebte und andere Herzli-Fans,"Ein Blick durch die Herzlibrille lässt die Welt viel freundlicher aussehen. Wichtig ist: kleine Lichtpunkte suchen: Kerzen, glänzende Gegenstände oder die Auto-Rücklichter.",herzbrille-die-brille-mit-optischem-herzen-effekt,https://www.jugglux.ch/spiele-und-geschenke/fest-und-party-artikel/brillen-mit-optischem-effekt/herzbrille-die-brille-mit-optischem-herzen-effekt.html,https://www.jugglux.ch/media/image/8f/03/18/herzbrille-die-brille-mit-optischem-herzen-effekt-222076-36222_600x600.jpg
2018-07-12,12. Juli 2018,Weber,5.0,Tolle Gutscheinverpackung,"Sehr schöne Holzkiste, um einen Gutschein, Bargeld, Brief oder was auch immer originell zu verpacken.",trickkiste-aus-holz-geflammt,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/trickkisten/trickkiste-aus-holz-geflammt.html,https://www.jugglux.ch/media/image/6c/93/e5/trickkiste-aus-holz-geflammt-226225-37333_600x600.jpg
2018-07-10,10. Juli 2018,Pnishi,3.5,Bewertung Fun Ballon,"Der Ballon ist sehr schwer mit dem Mund aufzubauen zudem bekommt man leichte schwindelanfälle. Wen der Ballon aufgeblasen ist kann man sehr gut mit dem spielen. Es macht sehe spass und meine Nichten haben sehr Freude daran. Plus Punkt finde ich den Gunmihebel wo man den Finger stecken kann.
Nachteil am nächsten Morgen waren 2 Ballone wieder klein die Luft ging raus über die Nacht schade.
10 Punkte für die tollen Farben
4 Punkte leider fürs aufblasen
6 Punkte fü dass zwei Ballone die Luft über Nacht raus ging.
8 Punkte Das Produkt ist ein supper fun für die Kinder und ebenso für Erwachsene.",fun-ballon-glitter-aufblasbarer-bubble-ball,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/gag-baelle-und-spezial-baelle/fun-ballon-glitter-aufblasbarer-bubble-ball.html,https://www.jugglux.ch/media/image/9a/66/b1/fun-ballon-glitter-aufblasbarer-bubble-ball-218050-38462_600x600.jpg
2018-07-10,10. Juli 2018,Hach,5.0,Bewertung,Das Swisstrimino Color kenne ich von meinem Arbeitsplatz. Es ist das Lieblings-spiel unserer Tagesgäste. Jetzt konnte ich nach längerem Suchen eines für mich und unsere Enkel kaufen. Das freut mich sehr. Das Produkt ist einwandfrei und der Service war super. Herzlichen Dank :-),swisstrimino-color-natur-steine,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/logikspiele/swisstrimino-color-natur-steine.html,https://www.jugglux.ch/media/image/1d/56/3e/swisstrimino-color-natur-steine-222626-36650_600x600.jpg
2018-07-09,9. Juli 2018,Sonja,5.0,Spannend,Perfekt zum knobeln und staunen. Sehr cool gestaltet.,50-optische-illusionen,https://www.jugglux.ch/experimente-und-magie/physikspiele-und-co/optisches-und-beobachten/50-optische-illusionen.html,https://www.jugglux.ch/media/image/79/ab/fb/50-optische-illusionen-230899-37620_600x600.jpg
2018-07-03,3. Juli 2018,Alise,5.0,Ideal für Pinata oder Tischbombe,,wattekugeln-mit-blasrohr,https://www.jugglux.ch/spiele-und-geschenke/fest-und-party-artikel/diverse-party-artikel/wattekugeln-mit-blasrohr.html,https://www.jugglux.ch/media/image/ff/b3/5a/wattekugeln-mit-blasrohr-220073-21492_600x600.jpg
2018-07-03,3. Juli 2018,Katharina,5.0,Toll,Gute Qualität. Toll zum spielen.,schaumstoff-wuerfel-color,https://www.jugglux.ch/spiele-und-geschenke/wuerfel-fuer-spiele/schaumstoff-wuerfel/schaumstoff-wuerfel-color.html,https://www.jugglux.ch/media/image/28/90/6d/schaumstoff-wurfel-color-222062-36100_600x600.jpg
2018-07-02,2. Juli 2018,Cristina,5.0,Lustiges Geburtstagsgeschenk! :-),,daumenkino-alles-gute,https://www.jugglux.ch/spiele-und-geschenke/geschenkideen/daumenkino/daumenkino-alles-gute.html,https://www.jugglux.ch/media/image/31/a2/95/daumenkino-alles-gute-229601-30545_600x600.gif
2018-07-02,2. Juli 2018,Cristina,5.0,"Einfach lustig, das perfekte Geburigeschenk!",,daumenkino-viel-glueck,https://www.jugglux.ch/spiele-und-geschenke/geschenkideen/daumenkino/daumenkino-viel-glueck.html,https://www.jugglux.ch/media/image/22/a2/b7/daumenkino-viel-gluck-225093-41473_600x600.jpg
2018-06-28,28. Juni 2018,nurya egger,5.0,sehr schönes spiel,"optisch sehr toll, schön anzufassen und unendlich viele möglichkeiten... ich habs meiner tochter anlässlich eines spital-aufenthalts geschenkt und sie liebts!",dynacube-das-3-dimensionales-puzzle,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/rubiks-cube-und-zauberwuerfel/dynacube-das-3-dimensionales-puzzle.html,https://www.jugglux.ch/media/image/a1/3c/79/41137_600x600.jpg
2018-06-25,25. Juni 2018,Reto Vollmer,5.0,"4 Jonglierbälle ""Primary Beanbag 130g - 4farbig""","Jonglierbälle sind sehr angenehm und handlich, ideales Gewicht - hoffe, dass Aussenschicht robust ist und lange halt.",primary-beanbag-130g-4farbig-gruen-rot-blau-gelb,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/jonglierbaelle-zum-trainieren/jonglierball-beanbag-130g/primary-beanbag-130g-4farbig-gruen-rot-blau-gelb.html,https://www.jugglux.ch/media/image/5c/4f/01/primary-beanbag-130g-4farbig-grun-rot-blau-gelb-2337-20568_600x600.jpg
2018-06-25,25. Juni 2018,Reto Vollmer,5.0,Guter Kauf / Harlekin mittel - gel-schwarz,"Da ich unsicher war, welches Diabolo das richtige für meinen Sohn (8 Jahre, Anfänger) ist, habe ich vor dem Kauf kurz angerufen. Top Beratung (freundlich, fair, kompetent). Jederzeit wieder!! Superschnelle Lieferung!! TOP!!",diabolo-harlekin-mittel-gelb-schwarz,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-fuer-kinder/diabolo-harlekin-mittel/diabolo-harlekin-mittel-gelb-schwarz.html,https://www.jugglux.ch/media/image/1d/69/3e/diabolo-harlekin-mittel-gelb-schwarz-234970-38803_600x600.jpg
2018-06-22,22. Juni 2018,Thomas S.,4.0,Gute Qualität,"Gute Verarbeitung und Qualität. Zu grosses Keflarkissen zum Feuerschlucken.
Beim Produkt wären Massangaben ein Vorteil.",spitfire-stick-zum-feuerspucken-henrys,https://www.jugglux.ch/jonglieren-und-artistik/feuerartikel-und-zubehoer/artikel-zum-feuerspucken/spitfire-stick-zum-feuerspucken-henrys.html,https://www.jugglux.ch/media/image/d7/e7/6f/spitfire-stick-zum-feuerspucken-henrys-233590-20451_600x600.jpg
2018-06-22,22. Juni 2018,Thomas S.,4.0,"teuer, aber ein gutes Produkt","Im vergleich zu gereinigtem Betrol im brennverhalten sehr ähnlich, aber geschmacklich um einiges besser. leider einwenig teuer.",pyrofluid-fs-1-liter-zum-feuerspucken-safex,https://www.jugglux.ch/jonglieren-und-artistik/feuerartikel-und-zubehoer/artikel-zum-feuerspucken/pyrofluid-fs-1-liter-zum-feuerspucken-safex.html,https://www.jugglux.ch/media/image/d6/06/77/Pyrofluid-FS-1-Liter-zum-Feuerspucken-SAFEX-7700000204431_600x600.jpg
2018-06-19,19. Juni 2018,Marc Wolf,3.5,Carambole Brett,"Ein sehr schönes Brett, und sehr prompte Lieferung.
Leider ist die Spielscheibe nicht eben ich musste für ersatz sorgen. Für den stolzen Preis von 269.- hätte ich erwartet dass die Schablone und je ein ersatz Stein inbegriffen sei..... desswegen nur eine 7.
Bin aber sonst sehr zufrieden.",carambole-brett-standard,https://www.jugglux.ch/spiele-und-geschenke/gesellschaftsspiele/carambole-brett-und-zubehoer/carambole-brett-standard.html,https://www.jugglux.ch/media/image/8e/31/24/carambole-brett-standard-221377-34224_600x600.jpg
2018-06-18,18. Juni 2018,Chr. Meier,5.0,Sehr ergibig,Perfektes Mittel um für Fotoeffekte Rauch zu erzeugen. Gut zu dosieren.,rauchpulver-1kg-weiss,https://www.jugglux.ch/schminke-und-buehne/spezialeffekte-und-requisiten/buehnentechnik-und-effekte/rauchpulver-1kg-weiss.html,https://www.jugglux.ch/media/image/02/a9/c3/rauchpulver-1kg-weiss-215938-33062_600x600.jpg
2018-06-17,17. Juni 2018,Mirjam Schmid,5.0,Diabolo Vision,Schönes und tolles Diabolo für Kinder und Jugendliche!,diabolo-vision-gruen,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-fuer-kinder/diabolo-vision/diabolo-vision-gruen.html,https://www.jugglux.ch/media/image/a4/77/c0/diabolo-vision-grun-234157-31540_600x600.jpg
2018-06-16,16. Juni 2018,Andre Brandes,5.0,Toll,"Ich bin mit dem Staff sehr zufrieden, gut ausbalanciert und liegt auch gut in der Hand.",contact-staff-150cm-feuerstab-von-gora,https://www.jugglux.ch/jonglieren-und-artistik/feuerartikel-und-zubehoer/fire-staff/contact-staff-150cm-feuerstab-von-gora.html,https://www.jugglux.ch/media/image/5d/a4/d3/Contact-Staff-150cm_600x600.jpg
2018-06-15,15. Juni 2018,inge,5.0,"super Hüpfball, Kids creuen sich extrem!!!",,flummi-smile-klar,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/gumpi-baelle-und-flummis/flummi-smile-klar.html,https://www.jugglux.ch/media/image/e9/68/98/flummi-smile-klar-217807-36473_600x600.jpg
2018-06-14,14. Juni 2018,I. Bösiger,5.0,Bravo Lunastick,Gute Qualität,bravo-lunastick-eclipse-berlin-orange,https://www.jugglux.ch/jonglieren-und-artistik/flowersticks-devilsticks-buugeng/lunastix-und-flowersticks/bravo-lunastick-eclipse-berlin-orange.html,https://www.jugglux.ch/media/image/e9/3e/de/bravo-lunastick-eclipse-berlin-orange-234929-38477_600x600.jpg
